,asset_id,data_end,data_orderbook_end,data_orderbook_start,data_quote_end,data_quote_start,data_start,data_symbols_count,data_trade_count,data_trade_end,data_trade_start,name,type_is_crypto
352,DOT,2018-04-01,2018-04-01T00:33:35.2398765Z,2017-03-18T22:53:47.4297547Z,2018-04-01T00:27:27.5872694Z,2017-03-18T22:53:47.4297547Z,2017-02-19,5,451068.0,2018-03-31T23:46:49.0000000Z,2017-02-19T03:13:02.0000000Z,Dotcoin,1
353,BTX,2018-04-01,2018-04-01T02:06:58.8360000Z,2017-03-17T14:45:32.1502627Z,2018-04-01T01:25:57.4293027Z,2017-03-17T14:45:32.1502627Z,2015-05-02,17,447012.0,2018-04-01T00:32:27.0000000Z,2015-05-02T04:16:29.0000000Z,Bitcore,1
354,IOC,2018-04-01,2018-04-01T03:30:12.1040373Z,2016-05-29T15:05:07.0327672Z,2018-04-01T03:06:08.5229548Z,2016-06-12T11:53:38.1523879Z,2016-05-29,10,444912.0,2018-03-31T22:55:06.1670000Z,2016-05-29T15:22:26.0000000Z,IO Digital Currency,1
355,DPY,2018-04-01,2018-04-01T02:10:37.8354006Z,2017-09-01T06:42:10.8075399Z,2018-04-01T02:11:02.3637876Z,2017-09-01T06:42:10.8075399Z,2017-09-01,6,435587.0,2018-04-01T02:08:52.0000000Z,2017-09-01T10:12:04.0000000Z,Delphy,1
356,BET,2018-04-01,2018-04-01T01:18:02.1954644Z,2017-06-30T15:48:09.3492498Z,2018-03-31T23:34:55.4183088Z,2017-06-30T15:48:09.3492498Z,2017-06-30,2,434620.0,2018-03-31T23:18:09.1950000Z,2017-06-30T14:15:50.5190000Z,BetaCoin,1
357,PRL,2018-04-01,2018-04-01T01:50:30.3673061Z,2017-12-30T02:30:06.9862643Z,2018-04-01T01:50:30.3673061Z,2017-12-30T02:30:06.9862643Z,2017-12-29,8,424698.0,2018-04-01T01:51:17.0000000Z,2017-12-29T02:16:56.0000000Z,Oyster,1
358,KCS,2018-04-01,2018-04-01T01:51:51.8840000Z,2018-01-24T00:37:43.6763707Z,2018-04-01T01:48:55.6510000Z,2018-01-24T00:37:43.6763707Z,2018-01-24,12,422234.0,2018-04-01T01:46:56.0000000Z,2018-01-24T22:35:09.0000000Z,KuCoin Shares,1
359,DAO,2018-03-09,2018-03-09T23:36:52.2233882Z,2016-05-29T15:05:07.0327672Z,2018-03-09T23:33:07.6997612Z,2016-06-06T15:42:05.1211294Z,2016-05-29,9,421883.0,2018-03-09T22:27:59.8370000Z,2016-05-29T15:05:10.0000000Z,The DAO,1
360,FAIR,2018-04-01,2018-04-01T02:10:45.4591087Z,2017-03-14T20:09:18.3155175Z,2018-04-01T02:11:02.3637876Z,2017-03-14T20:09:18.3155175Z,2017-03-14,5,417653.0,2018-04-01T02:00:04.0000000Z,2017-03-21T07:32:04.0000000Z,FairCoin,1
361,EFL,2018-04-01,2018-04-01T00:32:44.7493288Z,2017-03-14T20:05:09.1421568Z,2018-04-01T00:32:44.7493288Z,2017-03-14T20:05:09.1421568Z,2016-08-29,8,417487.0,2018-03-31T23:45:15.0000000Z,2016-08-29T03:17:50.0000000Z,e-Gulden,1
362,PKB,2018-04-01,2018-04-01T03:42:53.5240100Z,2017-03-14T20:29:54.2364432Z,2018-04-01T03:42:53.5240100Z,2017-03-14T20:29:54.2364432Z,2017-03-06,7,416299.0,2018-04-01T01:00:37.0000000Z,2017-03-06T15:31:03.0000000Z,ParkByte,1
363,HUSH,2018-04-01,2018-04-01T00:36:15.5075714Z,2017-03-14T20:23:22.2199451Z,2018-04-01T00:32:55.7411246Z,2017-03-14T20:23:22.2199451Z,2016-11-29,5,407157.0,2018-03-31T23:20:02.0000000Z,2016-11-29T13:54:17.0000000Z,Hush,1
364,EXCL,2018-04-01,2018-04-01T00:14:56.7580000Z,2017-03-14T20:16:27.4274450Z,2018-04-01T00:10:15.6022654Z,2017-03-14T20:16:27.4274450Z,2017-03-14,2,405352.0,2018-03-31T22:19:58.4530000Z,2017-03-23T11:28:12.0000000Z,ExclusiveCoin,1
365,MINT,2018-04-01,2018-04-01T02:23:07.5295422Z,2016-05-29T15:05:07.0327672Z,2018-04-01T02:10:25.2501669Z,2016-06-12T11:53:38.1523879Z,2016-02-14,9,403453.0,2018-04-01T02:08:51.0000000Z,2016-02-14T13:39:59.0000000Z,Mintcoin,1
366,CLUB,2018-04-01,2018-04-01T02:46:28.3152556Z,2017-03-14T20:38:48.3507953Z,2018-04-01T02:46:28.3152556Z,2017-03-14T20:38:48.3507953Z,2017-02-26,7,402040.0,2018-04-01T01:23:15.0000000Z,2017-02-26T23:01:52.0000000Z,ClubCoin,1
367,EGC,2018-04-01,2018-04-01T03:09:10.7928473Z,2017-03-14T20:07:26.9157967Z,2018-04-01T03:09:10.7928473Z,2017-03-14T20:07:26.9157967Z,2016-01-13,16,398418.0,2018-03-31T22:14:45.6300000Z,2016-01-13T12:27:00.0000000Z,EverGreenCoin,1
368,COVAL,2018-03-31,2018-03-31T23:24:23.4311067Z,2017-03-31T07:06:10.9084567Z,2018-03-31T23:24:41.4767322Z,2017-03-31T07:06:10.9084567Z,2017-03-31,1,396083.0,2018-03-31T22:54:45.1830000Z,2017-03-31T07:05:50.0000000Z,Circuits of Value,1
369,SUR,2018-04-01,2018-04-01T02:33:52.0508341Z,2017-07-18T10:48:40.1510426Z,2018-04-01T01:54:16.0980633Z,2017-07-18T10:48:40.1510426Z,2017-07-07,5,394758.0,2018-03-31T22:11:12.3770000Z,2017-07-07T08:23:07.1330000Z,Rouble,0
370,CWXT,2018-04-01,2018-04-01T02:53:29.0876355Z,2017-03-18T23:44:30.4274335Z,2018-04-01T02:38:12.6385182Z,2017-03-18T23:44:30.4274335Z,2017-03-16,6,393715.0,2018-04-01T00:17:34.0000000Z,2017-03-16T05:57:34.0000000Z,CryptoWorldX Token,1
371,VASH,2018-01-09,2018-01-09T05:51:14.2780105Z,2017-04-15T23:01:24.8004895Z,2018-01-08T23:27:42.3053936Z,2017-04-15T23:01:24.8004895Z,2017-04-15,1,389602.0,2017-10-31T03:57:45.0000000Z,2017-04-15T18:11:35.0000000Z,VPNCoin,1
372,MEC,2018-04-01,2018-04-01T00:19:14.0037082Z,2017-01-09T00:01:04.1448831Z,2018-04-01T00:19:14.0037082Z,2017-01-09T00:01:04.1448831Z,2015-08-02,10,384447.0,2018-03-31T22:32:28.0000000Z,2015-08-02T08:40:44.0000000Z,Megacoin,1
373,XST,2018-04-01,2018-04-01T00:46:56.4026720Z,2016-05-29T15:05:07.0483915Z,2018-04-01T00:46:56.4026720Z,2016-06-12T11:53:38.1680117Z,2016-05-29,5,382316.0,2018-03-31T22:01:06.0000000Z,2016-05-29T18:49:08.0000000Z,StealthCoin,1
374,BBR,2018-03-09,2018-03-09T23:36:52.2077617Z,2016-05-29T15:05:07.0327672Z,2018-03-09T23:36:50.7857378Z,2016-06-12T11:53:38.1523879Z,2016-04-02,7,381609.0,2018-03-09T23:06:40.3330000Z,2016-04-02T23:58:43.0000000Z,Boolberry,1
375,DGC,2018-04-01,2018-04-01T00:31:16.7750883Z,2017-01-09T00:00:43.3211848Z,2018-04-01T00:29:52.3516828Z,2017-01-09T00:00:43.3211848Z,2016-01-21,11,380978.0,2018-03-31T22:04:20.0000000Z,2016-01-21T22:56:02.0000000Z,Digitalcoin,1
376,BTA,2018-04-01,2018-04-01T02:49:13.4295042Z,2017-03-14T20:14:18.6152593Z,2018-04-01T02:49:13.4295042Z,2017-03-14T20:14:18.6152593Z,2015-11-06,17,379369.0,2018-03-31T23:32:03.0000000Z,2015-11-06T16:05:06.0000000Z,Bata,1
377,CZK,2018-04-01,2018-04-01T02:06:35.5781814Z,2017-03-14T20:04:14.7623483Z,2018-04-01T00:19:03.9984341Z,2017-03-14T20:04:14.7623483Z,2017-03-14,3,376678.0,2018-04-01T00:18:21.8090000Z,2017-03-14T20:41:53.6420000Z,Czech Koruna,0
378,UKG,2018-04-01,2018-04-01T04:10:56.7918605Z,2017-12-30T00:04:31.1894220Z,2018-04-01T04:10:56.7918605Z,2017-12-29T22:42:09.7100447Z,2017-12-29,13,373614.0,2018-04-01T02:03:43.0000000Z,2017-12-29T23:43:46.5570000Z,Unikoin Gold,1
379,DRGN,2018-04-01,2018-04-01T02:29:00.1506135Z,2017-12-28T21:49:32.8579234Z,2018-04-01T02:21:27.3186984Z,2017-12-28T21:49:32.8579234Z,2017-12-26,11,373060.0,2018-04-01T01:46:03.0000000Z,2017-12-26T21:43:36.0000000Z,Dragonchain,1
380,LA,2018-04-01,2018-04-01T02:29:01.2376170Z,2017-10-31T01:10:04.6244566Z,2018-04-01T02:11:02.3637876Z,2017-10-31T01:10:04.6244566Z,2017-10-31,10,363343.0,2018-04-01T01:42:42.0000000Z,2017-10-31T07:14:47.4840000Z,LAToken,1
381,CRB,2018-03-31,2018-03-31T23:32:02.4669242Z,2017-06-14T15:33:58.7250143Z,2018-03-31T23:32:56.7105567Z,2017-06-14T15:33:58.7250143Z,2017-06-13,2,359875.0,2018-03-31T23:04:28.8830000Z,2017-06-13T22:07:32.0000000Z,Creditbit,1
382,W3C,2018-04-01,2018-04-01T01:37:05.5575618Z,2018-02-03T02:01:58.9330767Z,2018-04-01T01:37:05.5575618Z,2018-02-03T02:01:58.9330767Z,2018-02-02,2,358943.0,2018-04-01T01:36:14.3940000Z,2018-02-02T23:40:48.0250000Z,W3Coin,1
383,XWC,2018-03-31,2018-03-31T23:29:36.5975312Z,2017-03-14T20:22:43.4038653Z,2018-03-31T23:31:25.5530532Z,2017-03-14T20:22:43.4038653Z,2017-03-14,1,357242.0,2018-03-31T21:59:16.4000000Z,2017-03-21T04:53:01.0000000Z,WhiteCoin,1
384,VRM,2018-04-01,2018-04-01T01:51:24.5055436Z,2017-03-14T20:06:28.2842468Z,2018-04-01T01:51:24.5055436Z,2017-03-14T20:06:28.2842468Z,2016-10-31,7,356297.0,2018-04-01T02:00:28.0000000Z,2016-10-31T18:23:45.0000000Z,VeriumReserve,1
385,XUC,2018-04-01,2018-04-01T02:14:39.5719651Z,2017-10-31T01:09:55.4836135Z,2018-04-01T02:15:09.1930993Z,2017-10-31T01:09:55.4836135Z,2017-10-25,6,350901.0,2018-04-01T02:13:17.0000000Z,2017-10-25T11:07:10.8570000Z,Exchange Union,1
386,AUR,2018-04-01,2018-04-01T02:32:32.2461893Z,2017-01-09T00:26:04.1303028Z,2018-04-01T02:32:32.2461893Z,2017-01-09T00:26:04.1303028Z,2015-11-21,12,345657.0,2018-03-31T23:46:24.0000000Z,2015-11-21T17:31:01.0000000Z,Auroracoin,1
387,DYN,2018-03-31,2018-03-31T23:25:24.7680919Z,2017-03-23T12:44:29.4874387Z,2018-03-31T23:25:31.8783502Z,2017-03-23T12:44:29.4874387Z,2017-03-23,1,341128.0,2018-03-31T22:42:29.8230000Z,2017-03-23T00:56:24.0000000Z,Dynamic,1
388,CURE,2018-04-01,2018-04-01T01:57:43.6149805Z,2016-05-29T15:05:07.0327672Z,2018-04-01T01:57:43.6149805Z,2016-06-12T11:53:38.1523879Z,2016-05-29,3,339645.0,2018-04-01T01:01:05.0000000Z,2016-05-29T16:29:08.0000000Z,Curecoin,1
389,PTC,2018-04-01,2018-04-01T02:22:36.5000000Z,2017-03-14T20:04:04.6931421Z,2018-04-01T01:57:07.7580000Z,2017-03-14T20:04:04.6931421Z,2015-08-25,7,338310.0,2018-03-31T22:54:50.3500000Z,2015-08-25T10:06:30.0000000Z,Pesetacoin,1
390,ADC,2018-04-01,2018-04-01T02:31:52.9138517Z,2017-03-14T20:04:25.7449674Z,2018-04-01T02:31:52.9138517Z,2017-03-14T20:04:25.7449674Z,2015-07-03,13,337861.0,2018-04-01T00:27:10.0000000Z,2015-07-03T08:26:56.0000000Z,AudioCoin,1
391,HVN,2018-04-01,2018-04-01T01:57:02.2603925Z,2017-09-07T12:10:37.4560731Z,2018-04-01T01:29:39.6875404Z,2017-09-07T12:10:37.4560731Z,2017-09-07,5,335413.0,2018-04-01T00:36:46.0860000Z,2017-09-07T07:07:54.8430000Z,Hive,1
392,MGC,2018-01-09,2018-01-09T06:07:04.8102380Z,2017-04-07T19:59:21.9361599Z,2018-01-08T23:42:42.8413985Z,2017-04-07T19:59:21.9361599Z,2017-04-07,1,326551.0,2017-10-31T03:57:38.0000000Z,2017-04-07T19:42:02.0000000Z,MergeCoin,1
393,INCNT,2018-04-01,2018-04-01T02:29:33.0410159Z,2017-03-18T23:09:53.5632758Z,2018-04-01T01:48:41.0640480Z,2017-03-18T23:09:53.5632758Z,2017-02-08,11,324961.0,2018-04-01T01:11:37.0000000Z,2017-02-08T05:21:48.0000000Z,Incent,1
394,OC,2018-04-01,2018-04-01T00:14:11.6770000Z,2018-01-24T00:42:54.0107594Z,2018-03-31T23:20:06.7400000Z,2018-01-24T00:42:54.0107594Z,2018-01-23,3,322524.0,2018-03-31T21:33:36.9800000Z,2018-01-23T05:04:21.2710000Z,OceanChain,1
395,TNC,2018-04-01,2018-04-01T01:47:15.8900000Z,2018-01-24T00:58:40.1557664Z,2018-04-01T01:53:15.3200000Z,2018-01-24T00:58:40.1557664Z,2018-01-24,7,321036.0,2018-04-01T01:47:50.0000000Z,2018-01-25T01:35:10.0000000Z,Trinity Netwo...,1
396,SMART,2018-04-01,2018-04-01T03:53:16.8845452Z,2017-08-04T09:14:22.4557664Z,2018-04-01T03:53:16.8845452Z,2017-08-04T09:14:22.4557664Z,2017-08-01,14,320925.0,2018-04-01T03:59:49.0000000Z,2017-08-01T13:35:17.0000000Z,SmartCash,1
397,CPC,2018-04-01,2018-04-01T02:55:25.3350965Z,2017-03-14T20:25:54.1550044Z,2018-04-01T02:55:25.3350965Z,2017-03-14T20:25:54.1550044Z,2017-02-01,14,314656.0,2018-04-01T02:03:14.0000000Z,2017-02-01T04:56:22.0000000Z,Capricoin,1
398,INFX,2018-04-01,2018-04-01T02:58:29.9664929Z,2017-03-14T20:12:11.6938157Z,2018-04-01T02:50:53.0939514Z,2017-03-14T20:12:11.6938157Z,2015-09-16,11,313202.0,2018-03-31T23:45:45.0000000Z,2015-09-16T22:08:12.0000000Z,Influxcoin,1
399,DFT,2018-04-01,2018-04-01T03:03:08.4885313Z,2017-03-18T23:21:30.1366313Z,2018-04-01T03:03:08.4885313Z,2017-03-18T23:21:30.1366313Z,2017-02-09,7,309454.0,2018-04-01T02:55:35.0000000Z,2017-02-09T13:24:50.0000000Z,DraftCoin,1
400,HTML5,2018-04-01,2018-04-01T03:07:40.3134551Z,2017-03-14T20:38:41.7391023Z,2018-04-01T03:07:16.3065704Z,2017-03-14T20:38:41.7391023Z,2016-10-28,8,303638.0,2018-03-31T21:03:54.0000000Z,2016-10-28T08:38:02.0000000Z,HTMLCOIN,1
401,CRW,2018-04-01,2018-04-01T03:06:01.6039083Z,2017-03-14T20:39:49.8872852Z,2018-04-01T02:55:11.3489856Z,2017-03-14T20:39:49.8872852Z,2015-05-21,14,303372.0,2018-03-31T23:07:52.7430000Z,2015-05-21T18:48:41.0000000Z,Crown,1
402,DMD,2018-04-01,2018-04-01T01:58:26.2107740Z,2017-03-14T20:36:01.9261453Z,2018-04-01T01:57:32.9791842Z,2017-03-14T20:36:01.9261453Z,2017-03-14,4,302963.0,2018-04-01T00:00:15.0000000Z,2017-03-14T23:35:04.0000000Z,Diamond,1
403,DIME,2018-04-01,2018-04-01T02:56:07.4216761Z,2017-03-14T20:07:14.7157863Z,2018-04-01T02:56:07.4216761Z,2017-03-14T20:07:14.7157863Z,2016-08-28,21,300965.0,2018-04-01T01:32:20.0000000Z,2016-08-28T10:28:24.0000000Z,Dimecoin,1
404,TRUST,2018-03-31,2018-03-31T23:29:52.5324846Z,2017-03-14T20:40:53.8905549Z,2018-03-31T23:29:52.5324846Z,2017-03-14T20:40:53.8905549Z,2017-03-14,1,297657.0,2018-03-31T22:20:17.8230000Z,2017-03-19T06:36:06.0000000Z,TrustPlus,1
405,GBX,2018-04-01,2018-04-01T00:54:16.2908469Z,2017-11-26T16:08:58.0602523Z,2018-04-01T00:45:23.9208582Z,2017-11-26T16:08:58.0602523Z,2017-11-25,5,297211.0,2018-04-01T00:37:23.0000000Z,2017-11-25T18:28:51.0000000Z,GoByte,1
406,XCN,2018-04-01,2018-04-01T02:07:20.4146264Z,2016-05-29T15:05:07.0483915Z,2018-03-31T21:47:23.4626490Z,2016-06-12T11:53:38.1680117Z,2016-05-29,10,296749.0,2018-04-01T01:04:21.0000000Z,2016-05-29T15:05:13.0000000Z,Cryptonite,1
407,POSW,2018-04-01,2018-04-01T03:59:11.4782469Z,2017-03-14T20:08:36.2695236Z,2018-04-01T03:59:11.4782469Z,2017-03-14T20:08:36.2695236Z,2016-12-11,24,293860.0,2018-04-01T03:39:45.0000000Z,2016-12-11T05:29:53.0000000Z,PoSW Coin,1
408,PLR,2018-04-01,2018-04-01T01:22:06.8028762Z,2017-07-18T10:48:43.1623061Z,2018-04-01T01:22:06.8028762Z,2017-07-18T10:48:43.1623061Z,2017-07-17,6,293497.0,2018-04-01T00:40:55.6270000Z,2017-07-17T14:09:11.1950000Z,Pillar,1
409,GTC,2018-04-01,2018-04-01T02:11:41.3079981Z,2018-01-05T08:20:50.9893225Z,2018-04-01T02:11:41.3079981Z,2018-01-05T08:20:50.9893225Z,2018-01-05,7,292880.0,2018-04-01T02:08:10.0000000Z,2018-01-05T08:21:25.0000000Z,Global Tour Coin,1
410,IND,2018-04-01,2018-04-01T03:24:58.4307158Z,2017-09-23T01:11:33.7751335Z,2018-04-01T03:24:58.4307158Z,2017-09-23T01:11:33.7751335Z,2017-09-16,14,287008.0,2018-04-01T01:52:52.0000000Z,2017-09-16T04:04:03.0000000Z,Indorse Token,1
411,GBG,2018-04-01,2018-04-01T01:52:56.4268004Z,2017-03-14T20:06:45.3034281Z,2018-03-31T23:26:43.2911805Z,2017-03-14T20:06:45.3034281Z,2017-02-12,3,283426.0,2018-04-01T04:33:47.0000000Z,2017-02-12T18:38:49.0000000Z,Golos Gold,1
412,XSPEC,2018-04-01,2018-04-01T02:01:35.7147171Z,2017-03-14T20:06:14.8700142Z,2018-04-01T02:01:35.7147171Z,2017-03-14T20:06:14.8700142Z,2017-01-25,9,282585.0,2018-04-01T02:00:33.0000000Z,2017-01-25T00:41:52.0000000Z,Spectrecoin,1
413,STU,2018-04-01,2018-04-01T03:54:31.5484065Z,2017-10-31T01:09:52.4444915Z,2018-04-01T04:15:26.0298616Z,2017-10-31T01:09:52.4444915Z,2017-10-29,12,279441.0,2018-04-01T02:20:38.0000000Z,2017-10-29T21:27:23.8150000Z,bitJob,1
414,ERC,2018-03-31,2018-03-31T23:24:52.5912519Z,2017-03-14T21:21:05.5667275Z,2018-03-31T23:25:46.8299731Z,2017-03-14T21:21:05.5667275Z,2017-03-14,1,279115.0,2018-03-31T22:09:29.7070000Z,2017-03-21T20:56:33.0000000Z,EuropeCoin,1
415,1337,2018-04-01,2018-04-01T02:33:35.1274545Z,2017-03-18T23:14:07.0673396Z,2018-04-01T02:33:35.1274545Z,2017-03-18T23:14:07.0673396Z,2016-11-12,12,276720.0,2018-04-01T02:04:17.0000000Z,2016-11-12T08:06:49.0000000Z,1337,1
416,MOF,2018-04-01,2018-04-01T02:11:49.3924038Z,2018-01-23T02:46:10.7320179Z,2018-04-01T02:11:49.3924038Z,2018-01-23T02:45:12.6102110Z,2018-01-22,3,275508.0,2018-04-01T02:08:12.0000000Z,2018-01-22T22:35:14.0000000Z,Molecular Future,1
417,CAPP,2018-04-01,2018-04-01T01:39:38.9470000Z,2017-12-05T20:03:34.7000644Z,2018-04-01T01:39:38.9470000Z,2017-12-05T20:03:34.7000644Z,2017-12-05,8,270117.0,2018-04-01T01:25:50.0000000Z,2017-12-06T03:11:58.9390000Z,Cappasity,1
418,SBTC,2018-04-01,2018-04-01T03:30:30.4714135Z,2017-12-12T21:49:34.3257328Z,2018-04-01T03:30:30.4714135Z,2017-12-12T21:49:34.3257328Z,2017-12-12,14,269881.0,2018-04-01T01:53:37.0000000Z,2017-12-12T14:37:10.0000000Z,Super Bitcoin,1
419,CDN,2018-04-01,2018-04-01T00:30:00.0109688Z,2017-03-14T20:17:19.0052776Z,2018-04-01T00:29:11.7477695Z,2017-03-14T20:17:19.0052776Z,2015-09-25,7,269474.0,2018-03-31T22:13:07.0000000Z,2015-09-25T16:04:21.0000000Z,Canada eCoin,1
420,MAX,2018-04-01,2018-04-01T03:13:31.0507961Z,2017-01-09T00:01:06.5967142Z,2018-04-01T03:13:31.0507961Z,2017-01-09T00:01:06.5967142Z,2017-01-09,11,269180.0,2018-04-01T03:20:01.0000000Z,2017-02-24T17:04:05.0000000Z,MaxCoin,1
421,HKD,2018-04-01,2018-04-01T02:22:03.0383901Z,2017-03-14T20:04:17.4937751Z,2018-04-01T02:22:29.9129194Z,2017-03-14T20:04:17.4937751Z,2017-03-14,8,267932.0,2018-03-31T21:03:52.0000000Z,2017-03-15T03:53:30.0000000Z,Hong Kong Dollar,0
422,MOON,2018-04-01,2018-04-01T02:08:02.5380000Z,2017-03-14T20:17:53.9314416Z,2018-04-01T00:13:35.1805378Z,2017-03-14T20:17:53.9314416Z,2017-03-02,24,267804.0,2018-03-31T23:23:17.0000000Z,2017-03-02T07:53:43.0000000Z,Mooncoin,1
423,XID,2018-04-01,2018-04-01T01:57:27.9887787Z,2017-03-14T20:32:41.2115598Z,2018-04-01T01:57:27.9887787Z,2017-03-14T20:32:41.2115598Z,2016-04-23,10,266888.0,2018-04-01T01:53:45.0000000Z,2016-04-23T22:02:51.0000000Z,International...,1
424,DBIX,2018-04-01,2018-04-01T01:57:39.9861211Z,2017-08-29T02:51:52.4543767Z,2018-04-01T01:26:00.8423274Z,2017-08-29T02:51:52.4543767Z,2017-08-28,5,265084.0,2018-04-01T01:17:02.0000000Z,2017-08-28T20:56:56.0000000Z,DubaiCoin,1
425,NGN,2018-04-01,2018-04-01T02:04:52.1153836Z,2017-12-28T21:44:47.2651267Z,2018-04-01T01:59:45.6872235Z,2017-12-28T21:44:47.2651267Z,2017-12-28,1,263624.0,2018-04-01T02:03:03.6970000Z,2017-12-28T21:21:17.5650000Z,Naira,0
426,BLITZ,2018-03-31,2018-03-31T23:23:48.4550269Z,2017-03-14T20:30:00.3835454Z,2018-03-31T23:23:48.4550269Z,2017-03-14T20:30:00.3835454Z,2017-03-14,1,261009.0,2018-03-31T22:12:04.6130000Z,2017-03-21T14:44:42.0000000Z,Blitzcash,1
427,TOKEN,2018-04-01,2018-04-01T03:55:03.6316789Z,2017-01-09T01:31:51.4576938Z,2018-04-01T03:55:03.6316789Z,2017-01-09T01:31:51.4576938Z,2017-01-09,10,259034.0,2018-04-01T04:02:30.0000000Z,2017-02-02T12:39:24.0000000Z,SwapToken,1
428,OF,2018-04-01,2018-04-01T02:12:33.1429203Z,2018-01-24T01:33:26.0122605Z,2018-04-01T02:12:33.1429203Z,2018-01-23T08:00:33.6484537Z,2018-01-23,3,258935.0,2018-04-01T02:11:35.0000000Z,2018-01-23T23:13:37.0000000Z,OFCOIN,1
429,SMLY,2018-04-01,2018-04-01T00:05:43.3546494Z,2017-03-14T20:12:03.7412143Z,2018-04-01T00:05:36.1376851Z,2017-03-14T20:12:03.7412143Z,2015-11-15,7,258860.0,2018-04-01T00:00:14.0000000Z,2015-11-15T14:00:40.0000000Z,SmileyCoin,1
430,ENRG,2018-03-31,2018-03-31T23:25:22.9234305Z,2017-03-14T20:04:11.7929038Z,2018-03-31T23:26:20.0692761Z,2017-03-14T20:04:11.7929038Z,2017-03-14,1,256930.0,2018-03-31T23:20:45.1330000Z,2017-03-20T12:39:22.0000000Z,Energycoin,1
431,2GIVE,2018-04-01,2018-04-01T02:28:31.3503919Z,2017-03-14T20:23:23.6751359Z,2018-04-01T02:28:31.3503919Z,2017-03-14T20:23:23.6751359Z,2017-02-24,7,255154.0,2018-03-31T21:54:36.2570000Z,2017-02-24T05:20:37.0000000Z,2GIVE,1
432,DTB,2018-03-31,2018-03-31T23:24:38.4875525Z,2017-04-01T08:18:08.1210949Z,2018-03-31T23:25:31.8783502Z,2017-04-01T08:18:08.1210949Z,2017-04-01,1,252632.0,2018-03-31T22:43:59.1070000Z,2017-04-01T05:14:34.0000000Z,Databits,1
433,SKY,2018-04-01,2018-04-01T00:47:58.9828630Z,2017-04-19T11:41:24.6258222Z,2018-04-01T00:47:58.9828630Z,2017-04-19T11:41:24.6258222Z,2017-04-15,5,249142.0,2018-04-01T00:30:53.0000000Z,2017-04-15T04:06:24.0000000Z,Skycoin,1
434,NLC2,2018-04-01,2018-04-01T03:44:56.9743353Z,2017-03-18T23:47:42.0528626Z,2018-04-01T03:44:56.9743353Z,2017-03-18T23:47:42.0528626Z,2017-03-06,14,249102.0,2018-04-01T00:24:05.0000000Z,2017-03-06T09:31:25.0000000Z,NoLimitCoin,1
435,TDX,2018-04-01,2018-04-01T02:34:53.3791226Z,2017-12-28T21:49:23.7244599Z,2018-04-01T02:34:53.3791226Z,2017-12-28T21:49:23.7244599Z,2017-12-28,4,247202.0,2018-04-01T02:34:04.0000000Z,2017-12-28T11:49:27.0000000Z,Tidex Token,1
436,SWIFT,2018-03-31,2018-03-31T23:28:54.2557539Z,2017-03-14T20:06:11.4942313Z,2018-03-31T23:29:48.3761047Z,2017-03-14T20:06:11.4942313Z,2017-02-17,3,246779.0,2018-03-31T20:19:16.0030000Z,2017-02-17T13:19:37.0000000Z,Bitswift,1
437,DRK,2015-09-01,2015-09-01T10:01:09.4170000Z,2014-08-04T23:20:18.7630000Z,2015-09-01T10:01:40.6600000Z,2014-07-04T10:40:55.2130000Z,2014-06-25,2,243244.0,2015-09-01T10:00:44.0000000Z,2014-06-25T01:00:40.0000000Z,Darkcoin,1
438,FJC,2018-04-01,2018-04-01T03:11:13.8365937Z,2017-03-14T20:19:19.5556130Z,2018-04-01T03:11:13.8365937Z,2017-03-14T20:19:19.5556130Z,2015-06-28,21,240244.0,2018-04-01T00:14:06.0000000Z,2015-06-28T16:09:43.0000000Z,FujiCoin,1
439,PIRL,2018-04-01,2018-04-01T00:56:02.6722733Z,2017-10-31T08:29:48.4291747Z,2018-04-01T00:51:08.5045264Z,2017-10-31T08:29:48.4291747Z,2017-10-31,3,239800.0,2018-04-01T00:40:13.0000000Z,2017-10-31T12:13:58.0000000Z,Pirl,1
440,SHOW,2018-04-01,2018-04-01T02:13:48.9232422Z,2018-01-23T03:00:07.2446097Z,2018-04-01T02:13:48.9232422Z,2018-01-23T02:45:12.6102110Z,2018-01-23,3,238793.0,2018-04-01T02:09:24.0000000Z,2018-01-23T02:41:03.0000000Z,Show,1
441,VEE,2018-04-01,2018-04-01T02:34:23.3064813Z,2018-01-08T22:14:45.2789619Z,2018-04-01T02:34:23.3064813Z,2018-01-08T22:14:45.2789619Z,2018-01-08,7,238730.0,2018-04-01T01:07:17.0000000Z,2018-01-10T13:07:50.0000000Z,BLOCKv,1
442,ONION,2018-04-01,2018-04-01T01:48:45.9500000Z,2017-11-01T22:53:45.5968558Z,2018-04-01T01:49:35.7170000Z,2017-11-01T22:53:45.5968558Z,2017-11-01,5,238622.0,2018-04-01T01:41:13.0000000Z,2017-11-09T23:50:03.0000000Z,DeepOnion,1
443,BRK,2018-03-31,2018-03-31T23:24:15.3991281Z,2017-03-14T22:25:02.4080761Z,2018-03-31T23:23:42.9889334Z,2017-03-14T22:25:02.4080761Z,2017-03-14,1,238582.0,2018-03-31T22:54:00.6030000Z,2017-03-20T08:03:01.0000000Z,Breakout,1
